Family	Success	Comments	Tree
Tabo	FAIL	NJ: the distances matrix is too small	
Candoshi-Shapra	FAIL	NJ: the distances matrix is too small	
Indo-European	FAIL	NJ: error in njs(): too much missing data in the distance matrix	
Xincan	FAIL	NJ: the distances matrix is too small	
Duna	FAIL	NJ: too few languages	
Kenaboi	FAIL	NJ: too few languages	
Mayan	FAIL	NJ: error in njs(): too much missing data in the distance matrix	
Papi	FAIL	NJ: too few languages	
Zuni	FAIL	NJ: too few languages	
Limilngan-Wulna	FAIL	NJ: the distances matrix is too small	
Puinave	FAIL	NJ: too few languages	
Karami	FAIL	NJ: too few languages	
Chimariko	FAIL	NJ: too few languages	
Kru	FAIL	NJ: the distances matrix is too small	
Peba-Yagua	FAIL	NJ: the distances matrix is too small	
Kuot	FAIL	NJ: too few languages	
East Kutubu	FAIL	NJ: the distances matrix is too small	
Kayagaric	FAIL	NJ: the distances matrix is too small	
Uru-Chipaya	FAIL	NJ: the distances matrix is too small	
Jarrakan	FAIL	NJ: the distances matrix is too small	
Yuchi	FAIL	NJ: too few languages	
Kaki Ae	FAIL	NJ: too few languages	
Ndu	FAIL	NJ: the distances matrix is too small	
Paez	FAIL	NJ: the distances matrix is too small	
Chiquitano	FAIL	NJ: the distances matrix is too small	
Betoi-Jirara	FAIL	NJ: the distances matrix is too small	
Kapori	FAIL	NJ: too few languages	
Yuat	FAIL	NJ: the distances matrix is too small	
Usku	FAIL	NJ: too few languages	
Tambora	FAIL	NJ: too few languages	
Tiwi	FAIL	NJ: too few languages	
Leco	FAIL	NJ: too few languages	
Guaicuruan	SUCCESS	NJ	('Mocovi [i-moc][w-mcv][a-2050][g-moco1246]':0.00383,'Kadiweu [i-kbc][w-kdw][a-1706][g-kadi1248]':0.0731,'Abipon [i-axb][w-abi][a-582][g-abip1241]':0.101);
Nuclear Torricelli	FAIL	NJ: the distances matrix has too few non-missing data	
Guato	FAIL	NJ: too few languages	
Kawesqar	FAIL	NJ: the distances matrix is too small	
Yokutsan	FAIL	NJ: the distances matrix is too small	
Burushaski	FAIL	NJ: the distances matrix is too small	
Culli	FAIL	NJ: too few languages	
Aymaran	FAIL	NJ: the distances matrix has too few non-missing data	
Western Tasmanian	FAIL	NJ: the distances matrix is too small	
Nara	FAIL	NJ: the distances matrix is too small	
Ramu	FAIL	NJ: the distances matrix has too few non-missing data	
Marori	FAIL	NJ: too few languages	
Sumerian	FAIL	NJ: too few languages	
Afro-Asiatic	FAIL	NJ: error in njs(): too much missing data in the distance matrix	
Esselen	FAIL	NJ: too few languages	
Mpur	FAIL	NJ: the distances matrix is too small	
Dogon	FAIL	NJ: the distances matrix has too few non-missing data	
Itonama	FAIL	NJ: too few languages	
Maku	FAIL	NJ: too few languages	
Kalapuyan	FAIL	NJ: the distances matrix is too small	
Mande	FAIL	NJ: error in njs(): too much missing data in the distance matrix	
Chapacuran	FAIL	NJ: the distances matrix is too small	
Kwalean	FAIL	NJ: the distances matrix is too small	
Pele-Ata	FAIL	NJ: the distances matrix is too small	
Timor-Alor-Pantar	FAIL	NJ: the distances matrix is too small	
Pauwasi	FAIL	NJ: the distances matrix is too small	
Matanawi	FAIL	NJ: too few languages	
Miwok-Costanoan	SUCCESS	NJ	('Southern Sierra Miwok [i-skd][w-mss][a-356][g-sout2985]':0.0649,'Lake Miwok [i-lmw][w-mwl][a-1902][g-lake1258]':0,('Northern Sierra Miwok [i-nsq][w-mwn][a-2209][g-nort2968]':0.0649,'Plains Miwok [i-pmw][w-mwp][a-2313][g-plai1259]':6.94e-18):0.127);
Sahaptian	FAIL	NJ: the distances matrix has too few non-missing data	
Hadza	FAIL	NJ: too few languages	
Molof	FAIL	NJ: too few languages	
Wintuan	FAIL	NJ: the distances matrix is too small	
Mochica	FAIL	NJ: too few languages	
Great Andamanese	SUCCESS	NJ	('Akacari [i-aci][w-akc][a-829][g-akac1240]':0,'Akabea [i-abj][w-akb][a-827][g-akab1249]':0,('Akakede [i-akx][w-akk][a-873][g-akak1252]':0,'Apucikwar [i-apq][w-gan][a-912][g-apuc1241]':0):0);
Siuslaw	FAIL	NJ: too few languages	
Tunica	FAIL	NJ: too few languages	
Kol {Papua New Guinea}	FAIL	NJ: the distances matrix is too small	
Worrorran	FAIL	NJ: the distances matrix is too small	
Central Sudanic	FAIL	NJ: the distances matrix is too small	
Pyu	FAIL	NJ: too few languages	
Sechuran	FAIL	NJ: the distances matrix is too small	
Baining	FAIL	NJ: the distances matrix is too small	
Lavukaleve	FAIL	NJ: too few languages	
Walioic	FAIL	NJ: the distances matrix is too small	
Tor-Orya	FAIL	NJ: the distances matrix is too small	
Jirajaran	FAIL	NJ: the distances matrix is too small	
Pume	FAIL	NJ: too few languages	
Timucua	FAIL	NJ: the distances matrix is too small	
Canichana	FAIL	NJ: too few languages	
Sulka	FAIL	NJ: too few languages	
Pama-Nyungan	FAIL	NJ: the distances matrix has too few non-missing data	
Hmong-Mien	FAIL	NJ: the distances matrix has too few non-missing data	
Uto-Aztecan	SUCCESS	NJ	('Ometepec Nahuatl [i-nht][w-][a-2940][g-omet1237]':0.367,(('Michoacan Nahuatl [i-ncl][w-nhm][a-2145][g-mich1245]':0.368,'Tetelcingo Nahuatl [i-nhg][w-nht][a-572][g-tete1251]':0.311):0.352,'Northern Puebla Nahuatl [i-ncj][w-nhn][a-2144][g-nort2957]':0.339):0.367,(((((('Mono {USA} [i-mnr][w-mno][a-2057][g-mono1275]':0.235,'Tubatulabal [i-tub][w-tbb][a-2633][g-tuba1278]':0.368):0.463,'Teguima [i-opt][w-][a-765][g-opat1246]':0.387):0.35,('Cupeno [i-cup][w-cup][a-1203][g-cupe1243]':0.379,'Yaqui [i-yaq][w-yaq][a-503][g-yaqu1251]':0.225):0.478):0.337,((((((('Panamint [i-par][w-tsh][a-2271][g-pana1305]':0.604,'Pochutec [i-xpo][w-nhp][a-794][g-poch1244]':0):0.00912,'Kawaiisu [i-xaw][w-kws][a-1703][g-kawa1283]':0.376):0.279,'Tubar [i-tbu][w-tub][a-2527][g-tuba1279]':0.283):0.372,'Mayo [i-mfy][w-myo][a-1933][g-mayo1264]':0.231):0.338,((('Morelos Nahuatl [i-nhm][w-nmp][a-793][g-more1259]':0.551,'Pipil [i-ppl][w-pip][a-332][g-pipi1250]':0.0527):0.736,'Tlaxcala-Puebla-Central Nahuatl [i-nhn][w-nhc][a-2166][g-cent2132]':0.117):0.179,'Zacatlan-Ahuacatlan-Tepetzintla Nahuatl [i-nhi][w-][a-792][g-zaca1241]':0.24):0.41):0.397,'Comanche [i-com][w-cmn][a-523][g-coma1245]':0.278):0.311,'Tepecano [i-tep][w-tpc][a-2549][g-tepe1278]':1.04):0.393):0.404,(('Isthmus-Mecayapan Nahuatl [i-nhx][w-nmi][a-2135][g-isth1242]':0.309,'Southeastern Tepehuan [i-stp][w-tps][a-2544][g-sout2976]':0.295):0.402,'Northern Tepehuan [i-ntp][w-tpn][a-2214][g-nort2959]':0.323):0.419):0.33,(('Highland Puebla Nahuatl [i-azz][w-nsz][a-956][g-high1278]':0.329,'Isthmus-Pajapan Nahuatl [i-nhp][w-npa][a-2167][g-isth1241]':0.275):0.309,'Central Tarahumara [i-tar][w-tce][a-2519][g-cent2131]':0.295):0.4):0.367);
Somahai	FAIL	NJ: the distances matrix is too small	
Maybrat-Karon	FAIL	NJ: the distances matrix is too small	
Aewa	FAIL	NJ: too few languages	
Lencan	FAIL	NJ: the distances matrix is too small	
Chumashan	FAIL	NJ: the distances matrix is too small	
Chinookan	FAIL	NJ: the distances matrix is too small	
Tungusic	FAIL	NJ: the distances matrix has too few non-missing data	
Arafundi	FAIL	NJ: the distances matrix is too small	
Blue Nile Mao	FAIL	NJ: the distances matrix is too small	
Garrwan	FAIL	NJ: the distances matrix is too small	
Salishan	SUCCESS	NJ	('Squamish [i-squ][w-squ][a-357][g-squa1248]':0.429,'Spokane [i-spo][w-spo][a-2466][g-spok1245]':0.271,'Coeur d``Alene [i-crd][w-coe][a-1178][g-coeu1236]':0);
Kamula-Elevala	FAIL	NJ: the distances matrix is too small	
Giimbiyu	FAIL	NJ: the distances matrix is too small	
South Bird	FAIL	NJ: the distances matrix is too small	
South Bougainville	FAIL	NJ: the distances matrix is too small	
Khoe-Kwadi	FAIL	NJ: the distances matrix is too small	
Eskimo-Aleut	FAIL	NJ: the distances matrix has too few non-missing data	
Tinigua	FAIL	NJ: the distances matrix is too small	
Kibiri	FAIL	NJ: the distances matrix is too small	
Kolopom	FAIL	NJ: the distances matrix has too few non-missing data	
Japonic	FAIL	NJ: the distances matrix is too small	
Arawakan	SUCCESS	NJ	('Chamicuro [i-ccc][w-][a-695][g-cham1318]':0.2,(('Ignaciano [i-ign][w-ign][a-1641][g-igna1246]':0.169,'Nomatsiguenga [i-not][w-nom][a-2195][g-noma1263]':0.0937):0.191,'Palikur [i-plu][w-plk][a-2270][g-pali1279]':0.294):0.2,((((('Waura [i-wau][w-wur][a-2703][g-waur1244]':0.212,'Wayuu [i-guc][w-goa][a-696][g-wayu1243]':0.0502):0.333,'Bare [i-bae][w-bae][a-749-958][g-bare1276]':0.0108):0.113,('Apurina [i-apu][w-apu][a-512][g-apur1254]':0.0223,'Parecis [i-pab][w-prc][a-2267][g-pare1272]':0.526):0.315):0.148,(('Piapoco [i-pio][w-ppc][a-2296][g-piap1246]':0.0101,'Resigaro [i-rgr][w-res][a-339][g-resi1247]':0.252):0.153,(('Asheninka Pajonal [i-cjo][w-cpa][a-1151][g-ashe1273]':0,'Machiguenga [i-mcb][w-mch][a-1945][g-mach1267]':0.263):0.154,'Ashaninka [i-cni][w-][a-29][g-asha1243]':0.2):0.202):0.26):0.155,(('Achagua [i-aca][w-acg][a-825][g-acha1250]':0.139,'Yanesha`` [i-ame][w-amu][a-885][g-yane1238]':0.123):0.123,'Maipure [i-qij][w-][a-784][g-maip1246]':0.159):0.202):0.2);
Algic	SUCCESS	NJ	(((('Arapaho [i-arp][w-aho][a-923][g-arap1274]':0.177,'Cheyenne [i-chy][w-cyn][a-1142][g-chey1247]':0.303):0.336,'Menominee [i-mez][w-men][a-1973][g-meno1252]':0.144):0.437,'Heritage Michif [i-crg][w-mcf][a-1180][g-mich1243]':0.139):0.183,(('Shawnee [i-sjw][w-shw][a-2435][g-shaw1249]':0.117,'Yurok [i-yur][w-yur][a-428][g-yuro1248]':0.363):0.276,('Western Abenaki [i-abe][w-abw][a-822][g-west2630]':0.146,'Wiyot [i-wiy][w-wiy][a-412][g-wiyo1248]':0.334):0.247):0.321,(((('Atikamekw [i-atj][w-ati][a-2551][g-atik1240]':0.154,'Western Ojibwa [i-ojw][w-][a-1253][g-west1510]':0.326):0.429,'Nanticoke [i-nnt][w-nnt][a-2191][g-nant1249]':0.0511):0.377,'Central Ojibwa [i-ojc][w-][a-3069][g-cent2136]':0):0.285,(('Powhatan [i-pim][w-pow][a-2295][g-powh1243]':0.216,'Wampanoag [i-wam][w-mtt][a-2700][g-wamp1249]':0.264):0.185,('Kickapoo [i-kic][w-kic][a-1754][g-kick1244]':0.102,'Potawatomi [i-pot][w-pot][a-2324][g-pota1247]':0.378):0.433):0.307):0.28);
Mirndi	FAIL	NJ: the distances matrix is too small	
Oyster Bay-Big River-Little Swanport	FAIL	NJ: too few languages	
Temeinic	FAIL	NJ: the distances matrix is too small	
Chitimacha	FAIL	NJ: too few languages	
Caddoan	FAIL	NJ: the distances matrix has too few non-missing data	
Wiru	FAIL	NJ: too few languages	
Berta	FAIL	NJ: the distances matrix is too small	
Adai	FAIL	NJ: too few languages	
Yuracare	FAIL	NJ: the distances matrix is too small	
North Bougainville	FAIL	NJ: the distances matrix is too small	
Kamakanan	FAIL	NJ: the distances matrix is too small	
Basque	FAIL	NJ: the distances matrix is too small	
Meroitic	FAIL	NJ: too few languages	
Wadjiginy	FAIL	NJ: too few languages	
Mailuan	FAIL	NJ: the distances matrix is too small	
Matacoan	SUCCESS	NJ	('Wichi Lhamtes Guisnay [i-mzh][w-wch][a-2124][g-wich1264]':0,'Maca [i-mca][w-mca][a-477][g-maca1260]':0,'Iyojwa``ja Chorote [i-crt][w-][a-1185][g-iyoj1235]':0);
Maiduan	SUCCESS	NJ	('Northwest Maidu [i-mjd][w-knw][a-1927][g-nort2951]':0.0772,'Northeast Maidu [i-nmu][w-mne][a-168][g-nort2952]':0.0579,'Nisenan [i-nsz][w-nsn][a-2210][g-nise1244]':0.0607);
Huitotoan	FAIL	NJ: the distances matrix has too few non-missing data	
Wageman	FAIL	NJ: too few languages	
Sko	SUCCESS	NJ	('Skou [i-skv][w-sko][a-2440-2849][g-nucl1634]':0.235,'Rawo [i-rwa][w-pok][a-2390][g-rawo1244]':0.348,'I``saka [i-ksi][w-isa][a-307][g-kris1246]':0.0152);
North-Eastern Tasmanian	FAIL	NJ: the distances matrix is too small	
Abinomn	FAIL	NJ: too few languages	
Siouan	SUCCESS	NJ	('Biloxi [i-bll][w-blx][a-1038][g-bilo1248]':0.105,(('Crow [i-cro][w-cro][a-1184][g-crow1244]':0.0341,'Hidatsa [i-hid][w-hid][a-1606][g-hida1246]':0.046):0.0576,('Assiniboine [i-asb][w-][a-2897][g-assi1247]':0.0133,'Mandan [i-mhq][w-mdn][a-1993][g-mand1446]':0.0668):0.089):0.0662,(('Osage [i-osa][w-osa][a-2259][g-osag1243]':0.112,'Tutelo [i-tta][w-tte][a-2626][g-tute1247]':0.0183):0.0768,'Catawba [i-chc][w-ctw][a-1135][g-cata1286]':0):0.0582);
Arutani	FAIL	NJ: the distances matrix is too small	
Kxa	FAIL	NJ: the distances matrix is too small	
Cayuse	FAIL	NJ: too few languages	
Elseng	FAIL	NJ: too few languages	
Sign Language	FAIL	NJ: the distances matrix has too few non-missing data	
Iwaidjan Proper	FAIL	NJ: the distances matrix is too small	
Cayubaba	FAIL	NJ: too few languages	
Yale	FAIL	NJ: too few languages	
Irantxe-Munku	FAIL	NJ: the distances matrix is too small	
Taiap	FAIL	NJ: too few languages	
Asabano	FAIL	NJ: too few languages	
Suki-Gogodala	FAIL	NJ: the distances matrix has too few non-missing data	
Pomoan	SUCCESS	NJ	('Southeastern Pomo [i-pom][w-pso][a-568][g-sout2982]':0,'Kashaya [i-kju][w-ksh][a-1766][g-kash1280]':0.238,'Eastern Pomo [i-peb][w-pme][a-72][g-east2545]':0.333);
Touo	FAIL	NJ: too few languages	
Kariri	FAIL	NJ: the distances matrix is too small	
Yeniseian	FAIL	NJ: the distances matrix is too small	
Koreanic	FAIL	NJ: the distances matrix is too small	
Barbacoan	SUCCESS	NJ	('Guambiano [i-gum][w-gmb][a-1570][g-guam1248]':0.276,'Awa-Cuaiquer [i-kwi][w-awp][a-469][g-awac1239]':0.0695,('Cha``palaa [i-cbi][w-cay][a-1123][g-chac1249]':0.025,'Tsafiki [i-cof][w-tsf][a-471][g-colo1256]':0.0539):0.11);
Senagi	FAIL	NJ: the distances matrix is too small	
Sause	FAIL	NJ: too few languages	
Pawaia	FAIL	NJ: the distances matrix is too small	
Piraha	FAIL	NJ: too few languages	
Border	SUCCESS	NJ	('Imonda [i-imn][w-imo][a-112][g-imon1245]':0.371,('Amanab [i-amn][w-amn][a-480][g-aman1265]':0.229,'Manem [i-jet][w-mem][a-1681][g-mane1266]':0):0.227,('Awyi [i-auw][w-awy][a-939][g-awyi1241]':0.0378,'Waris [i-wrs][w-wrs][a-403][g-wari1266]':0.191):0.206);
Hurro-Urartian	FAIL	NJ: the distances matrix is too small	
Bangime	FAIL	NJ: too few languages	
Bogia	FAIL	NJ: the distances matrix is too small	
Huarpean	FAIL	NJ: the distances matrix is too small	
Keram	FAIL	NJ: the distances matrix is too small	
Bogaya	FAIL	NJ: too few languages	
Kehu	FAIL	NJ: too few languages	
Coahuilteco	FAIL	NJ: too few languages	
East Bird	FAIL	NJ: the distances matrix is too small	
Guaicurian	FAIL	NJ: too few languages	
Hattic	FAIL	NJ: too few languages	
Moseten-Chimane	FAIL	NJ: the distances matrix is too small	
Athabaskan-Eyak-Tlingit	FAIL	NJ: error in njs(): too much missing data in the distance matrix	
Kresh-Aja	FAIL	NJ: the distances matrix is too small	
Takelma	FAIL	NJ: too few languages	
Kakua-Nukak	FAIL	NJ: the distances matrix is too small	
Tucanoan	SUCCESS	NJ	('Yuruti [i-yui][w-yrt][a-2791][g-yuru1263]':0.0489,((((('Siona-Tetete [i-snn][w-sin][a-2428][g-sion1247]':0.0471,'Wa``ikhana [i-pir][w-prt][a-2299][g-pira1254]':0.0578):0.202,'Koreguaje [i-coe][w-kje][a-1169][g-kore1283]':0.0632):0.284,'Cubeo [i-cub][w-cub][a-1200][g-cube1242]':0.0809):0.117,'Carapana [i-cbc][w-crp][a-1119][g-cara1272]':0):0.0974,'Macuna [i-myy][w-mcn][a-2122][g-macu1260]':0.0412):0.056,((('Desano [i-des][w-des][a-1276][g-desa1247]':0.0492,'Kotiria [i-gvc][w-gno][a-1577][g-guan1269]':0.0557):0.0571,'Siriano [i-sri][w-sri][a-2472][g-siri1274]':0.0478):0.056,'Tatuyo [i-tav][w-tty][a-2520][g-tatu1247]':0.0489):0.056);
Damal	FAIL	NJ: the distances matrix is too small	
Bayono-Awbono	FAIL	NJ: the distances matrix is too small	
Otomanguean	FAIL	NJ: error in njs(): too much missing data in the distance matrix	
Cahuapanan	FAIL	NJ: the distances matrix is too small	
Piawi	FAIL	NJ: the distances matrix is too small	
Salinan	FAIL	NJ: the distances matrix is too small	
Seri	FAIL	NJ: too few languages	
Eastern Trans-Fly	FAIL	NJ: the distances matrix is too small	
Eleman	FAIL	NJ: the distances matrix is too small	
East Strickland	FAIL	NJ: the distances matrix is too small	
Gunwinyguan	SUCCESS	NJ	('Wubuy [i-nuy][w-nug][a-318][g-nung1290]':0.0994,'Anindilyakwa [i-aoi][w-ann][a-903][g-anin1240]':0.242,(((('Ngalkbun [i-ngk][w-nkb][a-2161][g-ngal1292]':0.0836,'Rembarrnga [i-rmb][w-rmb][a-473][g-remb1249]':0):0.133,'Ngandi [i-nid][w-ngn][a-2169][g-ngan1295]':0.0248):0.11,'Ngalakgan [i-nig][w-ngl][a-209][g-ngal1293]':0.136):0.152,('Kunbarlang [i-wlg][w-gnb][a-2724][g-kunb1251]':0.297,'Warray [i-wrz][w-wry][a-400][g-wara1290]':0.102):0.221):0.0715);
Heibanic	FAIL	NJ: the distances matrix is too small	
Kwomtari-Nai	FAIL	NJ: the distances matrix is too small	
Movima	FAIL	NJ: too few languages	
Maratino	FAIL	NJ: too few languages	
Yukaghir	FAIL	NJ: the distances matrix has too few non-missing data	
Guriaso	FAIL	NJ: too few languages	
Molale	FAIL	NJ: too few languages	
Sape	FAIL	NJ: too few languages	
Chonan	FAIL	NJ: the distances matrix is too small	
Siamou	FAIL	NJ: too few languages	
Pankararu	FAIL	NJ: too few languages	
Kaure-Kosare	FAIL	NJ: the distances matrix is too small	
South Omotic	FAIL	NJ: the distances matrix is too small	
Geelvink Bay	FAIL	NJ: the distances matrix is too small	
Kiwaian	FAIL	NJ: the distances matrix is too small	
Baibai-Fas	FAIL	NJ: the distances matrix is too small	
Katukinan	FAIL	NJ: the distances matrix is too small	
Southern Daly	FAIL	NJ: the distances matrix is too small	
Pano-Tacanan	SUCCESS	NJ	('Matses [i-mcf][w-myr][a-1947][g-mats1244]':0,'Chacobo [i-cao][w-cbo][a-1113][g-chac1251]':0.448,'Araona [i-aro][w-ana][a-620][g-arao1248]':0.115);
Nubian	FAIL	NJ: the distances matrix is too small	
Yanomamic	FAIL	NJ: the distances matrix is too small	
Andoque	FAIL	NJ: the distances matrix is too small	
Nivkh	FAIL	NJ: the distances matrix is too small	
Guamo	FAIL	NJ: the distances matrix is too small	
Bulaka River	FAIL	NJ: the distances matrix is too small	
West Bomberai	FAIL	NJ: the distances matrix is too small	
Harakmbut	FAIL	NJ: the distances matrix is too small	
Payagua	FAIL	NJ: too few languages	
Yele	FAIL	NJ: the distances matrix is too small	
Maningrida	SUCCESS	NJ	('Nakara [i-nck][w-nkk][a-198][g-naka1260]':0.0518,'Guragone [i-gge][w-grg][a-1536][g-gura1252]':0.0149,'Djeebbana [i-djj][w-ndj][a-661][g-djee1236]':0.214);
Timote-Cuica	FAIL	NJ: the distances matrix is too small	
Yareban	FAIL	NJ: the distances matrix is too small	
Nuclear Trans New Guinea	FAIL	NJ: error in njs(): too much missing data in the distance matrix	
Austronesian	FAIL	NJ: error in njs(): too much missing data in the distance matrix	
Koiarian	FAIL	NJ: the distances matrix is too small	
Tallan	FAIL	NJ: the distances matrix is too small	
Manubaran	FAIL	NJ: the distances matrix is too small	
Beothuk	FAIL	NJ: too few languages	
Urarina	FAIL	NJ: too few languages	
Eastern Daly	FAIL	NJ: the distances matrix has too few non-missing data	
Tarascan	FAIL	NJ: the distances matrix is too small	
Yawa-Saweru	FAIL	NJ: the distances matrix is too small	
Namla-Tofanma	FAIL	NJ: the distances matrix is too small	
Yam	FAIL	NJ: the distances matrix is too small	
Teberan	FAIL	NJ: the distances matrix is too small	
Hatam-Mansim	FAIL	NJ: the distances matrix is too small	
Uralic	SUCCESS	NJ	('Ter Saami [i-sjt][w-][a-707][g-ters1235]':0.0128,'South Saami [i-sma][w-scs][a-701][g-sout2674]':0.0128,((((((('Erzya [i-myv][w-moe][a-2120][g-erzy1239]':0.0256,'Moksha [i-mdf][w-mmo][a-1957][g-moks1248]':0):0.0201,'Tundra Enets [i-enh][w-][a-3005][g-tund1254]':0.00548):0.0384,'Forest Enets [i-enf][w-][a-713][g-fore1265]':0.0384):0.654,'Inari Saami [i-smn][w-][a-706][g-inar1241]':0.0128):0.0128,'Lule Saami [i-smj][w-][a-702][g-lule1254]':0.0128):0.0128,'Pite Saami [i-sje][w-][a-703][g-pite1240]':0.0128):0.0128,('Akkala Saami [i-sia][w-][a-708][g-akka1237]':0.0128,'Ume Saami [i-sju][w-][a-704][g-umes1235]':0.0128):0.346):0.0128);
Waorani	FAIL	NJ: too few languages	
Sepik	FAIL	NJ: error in njs(): too much missing data in the distance matrix	
Western Daly	FAIL	NJ: the distances matrix is too small	
Maban	FAIL	NJ: the distances matrix is too small	
Tanahmerah	FAIL	NJ: too few languages	
Haida	FAIL	NJ: the distances matrix has too few non-missing data	
Greater Kwerba	FAIL	NJ: the distances matrix is too small	
Karuk	FAIL	NJ: too few languages	
Odiai	FAIL	NJ: too few languages	
Naduhup	FAIL	NJ: the distances matrix has too few non-missing data	
Lepki-Murkim-Kembra	FAIL	NJ: the distances matrix is too small	
Jalaa	FAIL	NJ: too few languages	
Yuki-Wappo	FAIL	NJ: the distances matrix is too small	
